region	chr	midPos	Nsites
(56056,56458)(21990765,22088339)(21990000,22090000)	chr4	22040000	404	0.104792
(56071,56493)(22000684,22099645)(22000000,22100000)	chr4	22050000	424	0.093337
(56092,56538)(22010858,22109839)(22010000,22110000)	chr4	22060000	448	0.094771
(56118,56559)(22020130,22119492)(22020000,22120000)	chr4	22070000	443	0.091929
(56140,56573)(22030152,22129982)(22030000,22130000)	chr4	22080000	435	0.087136
(56195,56594)(22040606,22139965)(22040000,22140000)	chr4	22090000	401	0.088276
(56255,56640)(22050131,22149822)(22050000,22150000)	chr4	22100000	387	0.087143
(56353,56666)(22060144,22159880)(22060000,22160000)	chr4	22110000	315	0.092329
(56402,56697)(22070092,22169166)(22070000,22170000)	chr4	22120000	297	0.090854
(56452,56703)(22081865,22178567)(22080000,22180000)	chr4	22130000	253	0.092404
(56459,56710)(22090678,22187357)(22090000,22190000)	chr4	22140000	253	0.094121
(56494,56718)(22100660,22198675)(22100000,22200000)	chr4	22150000	226	0.099308
(56539,56731)(22110166,22208377)(22110000,22210000)	chr4	22160000	194	0.082724
(56560,56754)(22120453,22219512)(22120000,22220000)	chr4	22170000	196	0.080233
(56574,56764)(22131021,22229316)(22130000,22230000)	chr4	22180000	192	0.086303
(56595,56764)(22140063,22229316)(22140000,22240000)	chr4	22190000	171	0.089847
(56641,56764)(22150979,22229316)(22150000,22250000)	chr4	22200000	125	0.100383
(56667,56766)(22160444,22253887)(22160000,22260000)	chr4	22210000	101	0.101399
(56698,56766)(22175604,22253887)(22170000,22270000)	chr4	22220000	70	0.115454
(56704,56769)(22180321,22278032)(22180000,22280000)	chr4	22230000	67	0.107982
(56711,56793)(22191744,22289589)(22190000,22290000)	chr4	22240000	84	0.095602
(56719,56817)(22200720,22299557)(22200000,22300000)	chr4	22250000	100	0.099171
(56732,56842)(22211352,22309984)(22210000,22310000)	chr4	22260000	112	0.113711
(56755,56855)(22220187,22319165)(22220000,22320000)	chr4	22270000	102	0.116342
(56765,56901)(22253831,22329226)(22230000,22330000)	chr4	22280000	138	0.098141
(56765,56944)(22253831,22336416)(22240000,22340000)	chr4	22290000	181	0.098917
(56765,56976)(22253831,22349634)(22250000,22350000)	chr4	22300000	213	0.096542
(56767,57010)(22277307,22359729)(22260000,22360000)	chr4	22310000	245	0.094678
(56767,57029)(22277307,22368796)(22270000,22370000)	chr4	22320000	264	0.093384
(56770,57037)(22280062,22379525)(22280000,22380000)	chr4	22330000	269	0.093427
(56794,57050)(22290776,22389193)(22290000,22390000)	chr4	22340000	258	0.093019
(56818,57070)(22300082,22399727)(22300000,22400000)	chr4	22350000	254	0.092837
(56843,57091)(22314425,22409159)(22310000,22410000)	chr4	22360000	250	0.085851
(56856,57120)(22320317,22419796)(22320000,22420000)	chr4	22370000	266	0.086206
(56902,57137)(22331125,22429858)(22330000,22430000)	chr4	22380000	237	0.090165
(56945,57161)(22342940,22439879)(22340000,22440000)	chr4	22390000	218	0.084334
(56977,57194)(22350024,22447571)(22350000,22450000)	chr4	22400000	219	0.087534
(57011,57227)(22360530,22459685)(22360000,22460000)	chr4	22410000	218	0.094653
(57030,57248)(22374068,22469734)(22370000,22470000)	chr4	22420000	220	0.094313
(57038,57270)(22380298,22479970)(22380000,22480000)	chr4	22430000	234	0.096595
(57051,57315)(22390188,22489788)(22390000,22490000)	chr4	22440000	266	0.095124
(57071,57353)(22400928,22499958)(22400000,22500000)	chr4	22450000	284	0.089347
(57092,57400)(22410683,22509060)(22410000,22510000)	chr4	22460000	310	0.084835
(57121,57463)(22420964,22519347)(22420000,22520000)	chr4	22470000	344	0.084990
(57138,57522)(22430034,22529590)(22430000,22530000)	chr4	22480000	386	0.080047
(57162,57553)(22440548,22539895)(22440000,22540000)	chr4	22490000	393	0.085495
(57195,57581)(22450637,22549826)(22450000,22550000)	chr4	22500000	388	0.084411
(57228,57633)(22460534,22559248)(22460000,22560000)	chr4	22510000	407	0.083108
(57249,57695)(22470571,22569815)(22470000,22570000)	chr4	22520000	448	0.088619
(57271,57735)(22481212,22579363)(22480000,22580000)	chr4	22530000	466	0.089930
(57316,57746)(22490113,22589838)(22490000,22590000)	chr4	22540000	432	0.091250
(57354,57758)(22500712,22599163)(22500000,22600000)	chr4	22550000	406	0.093471
(57401,57764)(22510047,22607004)(22510000,22610000)	chr4	22560000	365	0.097942
(57464,57764)(22520025,22607004)(22520000,22620000)	chr4	22570000	302	0.099060
(57523,57766)(22530036,22625650)(22530000,22630000)	chr4	22580000	245	0.111296
(57554,57794)(22540152,22639058)(22540000,22640000)	chr4	22590000	242	0.117827
(57582,57809)(22550202,22649858)(22550000,22650000)	chr4	22600000	229	0.119199
(57634,57869)(22560043,22659469)(22560000,22660000)	chr4	22610000	237	0.106859
(57696,57898)(22570326,22668561)(22570000,22670000)	chr4	22620000	204	0.099844
(57736,57923)(22584015,22677173)(22580000,22680000)	chr4	22630000	189	0.102194
(57747,57942)(22591401,22689905)(22590000,22690000)	chr4	22640000	197	0.100466
(57759,57977)(22603041,22699978)(22600000,22700000)	chr4	22650000	220	0.099582
(57765,57994)(22625339,22709988)(22610000,22710000)	chr4	22660000	231	0.101675
(57765,58027)(22625339,22719799)(22620000,22720000)	chr4	22670000	264	0.106641
(57767,58072)(22630339,22729792)(22630000,22730000)	chr4	22680000	307	0.116819
(57795,58099)(22640138,22739532)(22640000,22740000)	chr4	22690000	306	0.116732
(57810,58153)(22650604,22749904)(22650000,22750000)	chr4	22700000	345	0.114741
(57870,58166)(22664665,22759232)(22660000,22760000)	chr4	22710000	298	0.125463
(57899,58190)(22670521,22769697)(22670000,22770000)	chr4	22720000	293	0.127579
(57924,58251)(22680031,22779956)(22680000,22780000)	chr4	22730000	329	0.117227
(57943,58268)(22690395,22789427)(22690000,22790000)	chr4	22740000	327	0.117565
(57978,58274)(22700000,22796323)(22700000,22800000)	chr4	22750000	298	0.119048
(57995,58287)(22710119,22808688)(22710000,22810000)	chr4	22760000	294	0.116180
(58028,58316)(22720058,22819898)(22720000,22820000)	chr4	22770000	290	0.110411
(58073,58343)(22730035,22829805)(22730000,22830000)	chr4	22780000	272	0.097487
(58100,58375)(22740358,22839447)(22740000,22840000)	chr4	22790000	277	0.086279
(58154,58376)(22750125,22841975)(22750000,22850000)	chr4	22800000	224	0.082980
(58167,58400)(22761882,22859828)(22760000,22860000)	chr4	22810000	235	0.083747
(58191,58431)(22770040,22865863)(22770000,22870000)	chr4	22820000	242	0.077426
(58252,58431)(22780044,22865863)(22780000,22880000)	chr4	22830000	181	0.075497
(58269,58431)(22790178,22865863)(22790000,22890000)	chr4	22840000	164	0.073801
(58275,58431)(22802329,22865863)(22800000,22900000)	chr4	22850000	158	0.075510
(58288,58431)(22812289,22865863)(22810000,22910000)	chr4	22860000	145	0.078655
(58317,58431)(22820033,22865863)(22820000,22920000)	chr4	22870000	116	0.077789
(58344,58433)(22830133,22929914)(22830000,22930000)	chr4	22880000	91	0.071217
(58376,58436)(22841975,22939288)(22840000,22940000)	chr4	22890000	62	0.067376
(58377,58436)(22851787,22939288)(22850000,22950000)	chr4	22900000	61	0.067358
(58401,58436)(22860264,22939288)(22860000,22960000)	chr4	22910000	37	0.049918
(58432,58466)(22928153,22969716)(22870000,22970000)	chr4	22920000	36	0.084987
(58432,58466)(22928153,22969716)(22880000,22980000)	chr4	22930000	36	0.084987
(58432,58466)(22928153,22969716)(22890000,22990000)	chr4	22940000	36	0.084987
(58432,58466)(22928153,22969716)(22900000,23000000)	chr4	22950000	36	0.084987
(58432,58466)(22928153,22969716)(22910000,23010000)	chr4	22960000	36	0.084987
(58432,58468)(22928153,23018629)(22920000,23020000)	chr4	22970000	38	0.084446
(58434,58468)(22939197,23018629)(22930000,23030000)	chr4	22980000	36	0.084775
(58437,58468)(22962284,23018629)(22940000,23040000)	chr4	22990000	33	0.082315
(58437,58468)(22962284,23018629)(22950000,23050000)	chr4	23000000	33	0.082315
(58437,58472)(22962284,23056901)(22960000,23060000)	chr4	23010000	37	0.077503
(58467,58507)(23018452,23069991)(22970000,23070000)	chr4	23020000	42	0.098993
(58467,58541)(23018452,23079902)(22980000,23080000)	chr4	23030000	76	0.092251
(58467,58617)(23018452,23089530)(22990000,23090000)	chr4	23040000	152	0.083926
(58467,58697)(23018452,23099873)(23000000,23100000)	chr4	23050000	232	0.082468
(58467,58752)(23018452,23109785)(23010000,23110000)	chr4	23060000	287	0.082211
(58469,58820)(23054732,23119872)(23020000,23120000)	chr4	23070000	353	0.082535
(58469,58869)(23054732,23129555)(23030000,23130000)	chr4	23080000	402	0.080351
(58469,58974)(23054732,23139742)(23040000,23140000)	chr4	23090000	507	0.075793
(58469,59047)(23054732,23149487)(23050000,23150000)	chr4	23100000	580	0.072408
(58473,59077)(23060647,23158929)(23060000,23160000)	chr4	23110000	606	0.073287
(58508,59149)(23070907,23169341)(23070000,23170000)	chr4	23120000	643	0.073505
(58542,59226)(23080437,23179134)(23080000,23180000)	chr4	23130000	686	0.072899
(58618,59226)(23090202,23179134)(23090000,23190000)	chr4	23140000	610	0.072527
(58698,59226)(23100089,23179134)(23100000,23200000)	chr4	23150000	530	0.071457
(58753,59226)(23110021,23179134)(23110000,23210000)	chr4	23160000	475	0.070343
(58821,59226)(23121346,23179134)(23120000,23220000)	chr4	23170000	407	0.068173
(58870,59226)(23130817,23179134)(23130000,23230000)	chr4	23180000	358	0.068585
(58975,59226)(23140189,23179134)(23140000,23240000)	chr4	23190000	253	0.072744
(59048,59226)(23150072,23179134)(23150000,23250000)	chr4	23200000	180	0.082556
(59078,59230)(23160991,23255563)(23160000,23260000)	chr4	23210000	154	0.084728
(59150,59253)(23170007,23268654)(23170000,23270000)	chr4	23220000	105	0.072229
(59227,59259)(23255318,23277091)(23180000,23280000)	chr4	23230000	34	0.083197
(59227,59261)(23255318,23280712)(23190000,23290000)	chr4	23240000	36	0.093396
(59227,59262)(23255318,23298860)(23200000,23300000)	chr4	23250000	37	0.096150
(59227,59262)(23255318,23298860)(23210000,23310000)	chr4	23260000	37	0.096150
(59227,59262)(23255318,23298860)(23220000,23320000)	chr4	23270000	37	0.096150
(59227,59262)(23255318,23298860)(23230000,23330000)	chr4	23280000	37	0.096150
(59227,59263)(23255318,23337299)(23240000,23340000)	chr4	23290000	38	0.095242
(59227,59264)(23255318,23341211)(23250000,23350000)	chr4	23300000	39	0.093682
(59231,59264)(23264390,23341211)(23260000,23360000)	chr4	23310000	35	0.083318
(59254,59264)(23276806,23341211)(23270000,23370000)	chr4	23320000	12	0.148892
(59260,59264)(23280506,23341211)(23280000,23380000)	chr4	23330000	6	0.158511
(59262,59264)(23298860,23341211)(23290000,23390000)	chr4	23340000	4	0.096930
(59263,59264)(23337299,23341211)(23300000,23400000)	chr4	23350000	3	0.053582
(59263,59264)(23337299,23341211)(23310000,23410000)	chr4	23360000	3	0.053582
(59263,59264)(23337299,23341211)(23320000,23420000)	chr4	23370000	3	0.053582
(59263,59264)(23337299,23341211)(23330000,23430000)	chr4	23380000	3	0.053582
(59264,59264)(23341211,23341211)(23340000,23440000)	chr4	23390000	2	0.042295
(59265,59276)(23449134,23449981)(23350000,23450000)	chr4	23400000	13	0.089067
(59265,59338)(23449134,23459969)(23360000,23460000)	chr4	23410000	75	0.063096
(59265,59396)(23449134,23469886)(23370000,23470000)	chr4	23420000	133	0.056815
(59265,59420)(23449134,23479946)(23380000,23480000)	chr4	23430000	157	0.064140
(59265,59477)(23449134,23489661)(23390000,23490000)	chr4	23440000	214	0.079843
(59265,59538)(23449134,23499830)(23400000,23500000)	chr4	23450000	275	0.077469
(59265,59605)(23449134,23509974)(23410000,23510000)	chr4	23460000	342	0.082002
(59265,59640)(23449134,23519632)(23420000,23520000)	chr4	23470000	377	0.082554
(59265,59679)(23449134,23529756)(23430000,23530000)	chr4	23480000	416	0.079970
(59265,59734)(23449134,23539666)(23440000,23540000)	chr4	23490000	471	0.079242
(59277,59750)(23450408,23549873)(23450000,23550000)	chr4	23500000	475	0.079554
(59339,59783)(23460093,23559851)(23460000,23560000)	chr4	23510000	446	0.083180
(59397,59810)(23470020,23564542)(23470000,23570000)	chr4	23520000	415	0.086816
(59421,59837)(23480372,23577455)(23480000,23580000)	chr4	23530000	418	0.086499
(59478,59880)(23490563,23589896)(23490000,23590000)	chr4	23540000	404	0.083988
(59539,59899)(23500041,23599815)(23500000,23600000)	chr4	23550000	362	0.086860
(59606,59937)(23510485,23608886)(23510000,23610000)	chr4	23560000	333	0.081058
(59641,59943)(23520521,23619869)(23520000,23620000)	chr4	23570000	304	0.080655
(59680,59968)(23530034,23624183)(23530000,23630000)	chr4	23580000	290	0.080750
(59735,59996)(23541732,23639234)(23540000,23640000)	chr4	23590000	263	0.082154
(59751,60066)(23550039,23649917)(23550000,23650000)	chr4	23600000	317	0.083081
(59784,60145)(23560297,23659602)(23560000,23660000)	chr4	23610000	363	0.085048
(59811,60156)(23571177,23669248)(23570000,23670000)	chr4	23620000	347	0.085822
(59838,60173)(23580263,23679640)(23580000,23680000)	chr4	23630000	337	0.084543
(59881,60245)(23591561,23689987)(23590000,23690000)	chr4	23640000	366	0.080537
(59900,60281)(23600086,23699460)(23600000,23700000)	chr4	23650000	383	0.079545
(59938,60291)(23619574,23707115)(23610000,23710000)	chr4	23660000	355	0.081330
(59944,60292)(23620310,23712456)(23620000,23720000)	chr4	23670000	350	0.080849
(59969,60298)(23633839,23727480)(23630000,23730000)	chr4	23680000	331	0.084245
(59997,60300)(23640028,23730234)(23640000,23740000)	chr4	23690000	305	0.084608
(60067,60300)(23650710,23730234)(23650000,23750000)	chr4	23700000	235	0.083119
(60146,60300)(23660317,23730234)(23660000,23760000)	chr4	23710000	156	0.077435
(60157,60300)(23671854,23730234)(23670000,23770000)	chr4	23720000	145	0.077894
(60174,60300)(23680421,23730234)(23680000,23780000)	chr4	23730000	128	0.077820
(60246,60311)(23690057,23789994)(23690000,23790000)	chr4	23740000	67	0.079002
(60282,60360)(23700147,23795770)(23700000,23800000)	chr4	23750000	80	0.069729
(60292,60371)(23712456,23809627)(23710000,23810000)	chr4	23760000	81	0.066656
(60293,60373)(23720302,23816887)(23720000,23820000)	chr4	23770000	82	0.067002
(60299,60377)(23730218,23824522)(23730000,23830000)	chr4	23780000	80	0.066062
(60301,60377)(23781690,23824522)(23740000,23840000)	chr4	23790000	78	0.065502
(60301,60377)(23781690,23824522)(23750000,23850000)	chr4	23800000	78	0.065502
(60301,60379)(23781690,23857484)(23760000,23860000)	chr4	23810000	80	0.064784
(60301,60383)(23781690,23867814)(23770000,23870000)	chr4	23820000	84	0.064206
(60301,60384)(23781690,23873940)(23780000,23880000)	chr4	23830000	85	0.063799
(60312,60384)(23790016,23873940)(23790000,23890000)	chr4	23840000	74	0.060477
(60361,60384)(23803855,23873940)(23800000,23900000)	chr4	23850000	25	0.058241
(60372,60386)(23812189,23908532)(23810000,23910000)	chr4	23860000	16	0.065655
(60374,60387)(23821655,23910890)(23820000,23920000)	chr4	23870000	15	0.070207
(60378,60387)(23857469,23910890)(23830000,23930000)	chr4	23880000	11	0.055140
(60378,60395)(23857469,23937956)(23840000,23940000)	chr4	23890000	19	0.052039
(60378,60395)(23857469,23937956)(23850000,23950000)	chr4	23900000	19	0.052039
(60380,60403)(23867555,23959942)(23860000,23960000)	chr4	23910000	25	0.060661
(60384,60413)(23873940,23969562)(23870000,23970000)	chr4	23920000	31	0.059290
(60385,60413)(23906607,23969562)(23880000,23980000)	chr4	23930000	30	0.060324
(60385,60413)(23906607,23969562)(23890000,23990000)	chr4	23940000	30	0.060324
(60385,60426)(23906607,23993942)(23900000,24000000)	chr4	23950000	43	0.063064
(60387,60426)(23910890,23993942)(23910000,24010000)	chr4	23960000	41	0.063538
(60388,60426)(23936910,23993942)(23920000,24020000)	chr4	23970000	40	0.061985
(60388,60429)(23936910,24021769)(23930000,24030000)	chr4	23980000	43	0.060130
(60396,60429)(23953104,24021769)(23940000,24040000)	chr4	23990000	35	0.062875
(60396,60429)(23953104,24021769)(23950000,24050000)	chr4	24000000	35	0.062875
(60404,60477)(23961926,24058756)(23960000,24060000)	chr4	24010000	75	0.064860
(60414,60481)(23990898,24068893)(23970000,24070000)	chr4	24020000	69	0.066598
(60414,60481)(23990898,24068893)(23980000,24080000)	chr4	24030000	69	0.066598
(60414,60481)(23990898,24068893)(23990000,24090000)	chr4	24040000	69	0.066598
(60427,60481)(24021574,24068893)(24000000,24100000)	chr4	24050000	56	0.066064
(60427,60509)(24021574,24109944)(24010000,24110000)	chr4	24060000	84	0.067744
(60427,60510)(24021574,24110043)(24020000,24120000)	chr4	24070000	85	0.067875
(60430,60511)(24051929,24128338)(24030000,24130000)	chr4	24080000	83	0.068873
(60430,60511)(24051929,24128338)(24040000,24140000)	chr4	24090000	83	0.068873
(60430,60516)(24051929,24145809)(24050000,24150000)	chr4	24100000	88	0.068403
(60478,60519)(24060110,24156436)(24060000,24160000)	chr4	24110000	43	0.068668
(60482,60520)(24101526,24164818)(24070000,24170000)	chr4	24120000	40	0.068143
(60482,60522)(24101526,24171938)(24080000,24180000)	chr4	24130000	42	0.068463
(60482,60522)(24101526,24171938)(24090000,24190000)	chr4	24140000	42	0.068463
(60482,60523)(24101526,24190283)(24100000,24200000)	chr4	24150000	43	0.068438
(60510,60523)(24110043,24190283)(24110000,24210000)	chr4	24160000	15	0.063633
(60511,60523)(24128338,24190283)(24120000,24220000)	chr4	24170000	14	0.062516
(60512,60523)(24142339,24190283)(24130000,24230000)	chr4	24180000	13	0.063562
(60512,60523)(24142339,24190283)(24140000,24240000)	chr4	24190000	13	0.063562
(60517,60523)(24155508,24190283)(24150000,24250000)	chr4	24200000	8	0.065180
(60520,60523)(24164818,24190283)(24160000,24260000)	chr4	24210000	5	0.064296
(60521,60528)(24171892,24265548)(24170000,24270000)	chr4	24220000	9	0.066431
(60523,60528)(24190283,24265548)(24180000,24280000)	chr4	24230000	7	0.063732
(60523,60528)(24190283,24265548)(24190000,24290000)	chr4	24240000	7	0.063732
(60524,60529)(24260869,24297656)(24200000,24300000)	chr4	24250000	7	0.065688
(60524,60529)(24260869,24297656)(24210000,24310000)	chr4	24260000	7	0.065688
(60524,60545)(24260869,24319956)(24220000,24320000)	chr4	24270000	23	0.055405
(60524,60549)(24260869,24329061)(24230000,24330000)	chr4	24280000	27	0.055863
(60524,60552)(24260869,24339764)(24240000,24340000)	chr4	24290000	30	0.054771
(60524,60556)(24260869,24347769)(24250000,24350000)	chr4	24300000	34	0.053156
(60524,60556)(24260869,24347769)(24260000,24360000)	chr4	24310000	34	0.053156
(60529,60556)(24297656,24347769)(24270000,24370000)	chr4	24320000	29	0.051250
(60529,60563)(24297656,24379967)(24280000,24380000)	chr4	24330000	36	0.052274
(60529,60563)(24297656,24379967)(24290000,24390000)	chr4	24340000	36	0.052274
