region	chr	midPos	Nsites
(118172,119265)(19930003,20029964)(19930000,20030000)	chr4	19980000	1095	0.061794
(118320,119346)(19940050,20039822)(19940000,20040000)	chr4	19990000	1028	0.057939
(118391,119420)(19962237,20049879)(19950000,20050000)	chr4	20000000	1031	0.063172
(118391,119575)(19962237,20059829)(19960000,20060000)	chr4	20010000	1186	0.070933
(118396,119698)(19972128,20069642)(19970000,20070000)	chr4	20020000	1304	0.073236
(118549,119721)(19980024,20079950)(19980000,20080000)	chr4	20030000	1174	0.080068
(118754,119740)(19990077,20089565)(19990000,20090000)	chr4	20040000	988	0.085160
(118881,119757)(20000091,20099781)(20000000,20100000)	chr4	20050000	878	0.090419
(118955,119762)(20011072,20105175)(20010000,20110000)	chr4	20060000	809	0.092948
(119062,119819)(20020019,20118948)(20020000,20120000)	chr4	20070000	759	0.101995
(119266,119838)(20030287,20123641)(20030000,20130000)	chr4	20080000	574	0.117894
(119347,119891)(20040004,20139859)(20040000,20140000)	chr4	20090000	546	0.144265
(119421,119962)(20050128,20149998)(20050000,20150000)	chr4	20100000	543	0.138623
(119576,120036)(20060059,20159390)(20060000,20160000)	chr4	20110000	462	0.137260
(119699,120090)(20070083,20169754)(20070000,20170000)	chr4	20120000	393	0.144203
(119722,120199)(20081858,20179544)(20080000,20180000)	chr4	20130000	479	0.123560
(119741,120309)(20090746,20189739)(20090000,20190000)	chr4	20140000	570	0.135038
(119758,120440)(20100006,20199940)(20100000,20200000)	chr4	20150000	684	0.145181
(119763,120461)(20110157,20202655)(20110000,20210000)	chr4	20160000	700	0.145098
(119820,120470)(20120903,20219945)(20120000,20220000)	chr4	20170000	652	0.142645
(119839,120566)(20132809,20229988)(20130000,20230000)	chr4	20180000	729	0.132150
(119892,120755)(20140015,20239972)(20140000,20240000)	chr4	20190000	865	0.108879
(119963,120974)(20150070,20249898)(20150000,20250000)	chr4	20200000	1013	0.098666
(120037,121205)(20161240,20259922)(20160000,20260000)	chr4	20210000	1170	0.090973
(120091,121446)(20170411,20269822)(20170000,20270000)	chr4	20220000	1357	0.084809
(120200,121627)(20180041,20279951)(20180000,20280000)	chr4	20230000	1429	0.084281
(120310,121783)(20190143,20289986)(20190000,20290000)	chr4	20240000	1475	0.078774
(120441,121861)(20200679,20299740)(20200000,20300000)	chr4	20250000	1422	0.069037
(120462,121981)(20219373,20309864)(20210000,20310000)	chr4	20260000	1521	0.069584
(120471,122071)(20220091,20319855)(20220000,20320000)	chr4	20270000	1602	0.070630
(120567,122135)(20230037,20329028)(20230000,20330000)	chr4	20280000	1570	0.069687
(120756,122243)(20240009,20339952)(20240000,20340000)	chr4	20290000	1489	0.074168
(120975,122384)(20250084,20349995)(20250000,20350000)	chr4	20300000	1411	0.077883
(121206,122487)(20260003,20359946)(20260000,20360000)	chr4	20310000	1283	0.081639
(121447,122646)(20270009,20369979)(20270000,20370000)	chr4	20320000	1201	0.091768
(121628,122705)(20280340,20376118)(20280000,20380000)	chr4	20330000	1079	0.096574
(121784,122712)(20290049,20385983)(20290000,20390000)	chr4	20340000	930	0.095770
(121862,122745)(20300221,20398071)(20300000,20400000)	chr4	20350000	885	0.095762
(121982,122750)(20310126,20405036)(20310000,20410000)	chr4	20360000	770	0.097424
(122072,122767)(20320021,20415498)(20320000,20420000)	chr4	20370000	697	0.097202
(122136,122813)(20330210,20427430)(20330000,20430000)	chr4	20380000	679	0.101891
(122244,122845)(20340029,20439468)(20340000,20440000)	chr4	20390000	603	0.096388
(122385,122853)(20350026,20449513)(20350000,20450000)	chr4	20400000	470	0.099987
(122488,122922)(20360068,20459821)(20360000,20460000)	chr4	20410000	436	0.102718
(122647,122984)(20370087,20469968)(20370000,20470000)	chr4	20420000	339	0.089796
(122706,123101)(20385686,20479854)(20380000,20480000)	chr4	20430000	397	0.078339
(122713,123175)(20390986,20489968)(20390000,20490000)	chr4	20440000	464	0.080502
(122746,123224)(20402079,20499367)(20400000,20500000)	chr4	20450000	480	0.084828
(122751,123277)(20410959,20509085)(20410000,20510000)	chr4	20460000	528	0.087739
(122768,123322)(20423448,20519878)(20420000,20520000)	chr4	20470000	556	0.089511
(122814,123349)(20433624,20527982)(20430000,20530000)	chr4	20480000	537	0.088081
(122846,123362)(20440105,20539972)(20440000,20540000)	chr4	20490000	518	0.087343
(122854,123396)(20450234,20549654)(20450000,20550000)	chr4	20500000	544	0.087990
(122923,123416)(20460130,20558916)(20460000,20560000)	chr4	20510000	495	0.088141
(122985,123484)(20470004,20569501)(20470000,20570000)	chr4	20520000	501	0.090190
(123102,123566)(20480032,20579021)(20480000,20580000)	chr4	20530000	466	0.101695
(123176,123597)(20490023,20589769)(20490000,20590000)	chr4	20540000	423	0.105881
(123225,123688)(20500170,20598901)(20500000,20600000)	chr4	20550000	465	0.099606
(123278,123701)(20510967,20607085)(20510000,20610000)	chr4	20560000	425	0.095836
(123323,123743)(20521414,20619110)(20520000,20620000)	chr4	20570000	422	0.096047
(123350,123796)(20536137,20629765)(20530000,20630000)	chr4	20580000	448	0.095717
(123363,123807)(20541211,20639990)(20540000,20640000)	chr4	20590000	446	0.095214
(123397,123872)(20550452,20649870)(20550000,20650000)	chr4	20600000	477	0.093041
(123417,123923)(20560924,20656580)(20560000,20660000)	chr4	20610000	508	0.091536
(123485,123923)(20570201,20656580)(20570000,20670000)	chr4	20620000	440	0.093034
(123567,123923)(20585403,20656580)(20580000,20680000)	chr4	20630000	358	0.085717
(123598,123923)(20590386,20656580)(20590000,20690000)	chr4	20640000	327	0.081254
(123689,123923)(20605413,20656580)(20600000,20700000)	chr4	20650000	236	0.081171
(123702,123925)(20611291,20700151)(20610000,20710000)	chr4	20660000	225	0.082659
(123744,123972)(20620702,20719399)(20620000,20720000)	chr4	20670000	230	0.083115
(123797,124037)(20630752,20729989)(20630000,20730000)	chr4	20680000	242	0.085837
(123808,124094)(20640019,20738093)(20640000,20740000)	chr4	20690000	288	0.084241
(123873,124105)(20650004,20743110)(20650000,20750000)	chr4	20700000	234	0.084154
(123924,124105)(20700145,20743110)(20660000,20760000)	chr4	20710000	183	0.088433
(123924,124105)(20700145,20743110)(20670000,20770000)	chr4	20720000	183	0.088433
(123924,124109)(20700145,20779964)(20680000,20780000)	chr4	20730000	187	0.087577
(123924,124109)(20700145,20779964)(20690000,20790000)	chr4	20740000	187	0.087577
(123924,124109)(20700145,20779964)(20700000,20800000)	chr4	20750000	187	0.087577
(123926,124109)(20711304,20779964)(20710000,20810000)	chr4	20760000	185	0.088133
(123973,124110)(20720110,20818926)(20720000,20820000)	chr4	20770000	139	0.082961
(124038,124112)(20730028,20820706)(20730000,20830000)	chr4	20780000	76	0.072430
(124095,124187)(20740371,20839984)(20740000,20840000)	chr4	20790000	94	0.070231
(124106,124297)(20772391,20849946)(20750000,20850000)	chr4	20800000	193	0.100304
(124106,124448)(20772391,20859751)(20760000,20860000)	chr4	20810000	344	0.105149
(124106,124616)(20772391,20869980)(20770000,20870000)	chr4	20820000	512	0.087524
(124110,124780)(20818926,20879761)(20780000,20880000)	chr4	20830000	672	0.081788
(124110,124846)(20818926,20885934)(20790000,20890000)	chr4	20840000	738	0.079218
(124110,124846)(20818926,20885934)(20800000,20900000)	chr4	20850000	738	0.079218
(124110,124949)(20818926,20909823)(20810000,20910000)	chr4	20860000	841	0.080344
(124111,125128)(20820678,20919942)(20820000,20920000)	chr4	20870000	1019	0.075742
(124113,125336)(20833954,20929903)(20830000,20930000)	chr4	20880000	1225	0.074979
(124188,125437)(20840077,20939911)(20840000,20940000)	chr4	20890000	1251	0.076222
(124298,125564)(20850055,20949938)(20850000,20950000)	chr4	20900000	1268	0.070711
(124449,125804)(20860517,20959888)(20860000,20960000)	chr4	20910000	1357	0.063000
(124617,125965)(20870144,20969858)(20870000,20970000)	chr4	20920000	1350	0.071905
(124781,126148)(20880076,20979725)(20880000,20980000)	chr4	20930000	1369	0.072872
(124847,126255)(20903126,20988958)(20890000,20990000)	chr4	20940000	1410	0.071982
(124847,126375)(20903126,20999903)(20900000,21000000)	chr4	20950000	1530	0.072053
(124950,126478)(20910109,21009977)(20910000,21010000)	chr4	20960000	1530	0.069748
(125129,126548)(20920052,21019770)(20920000,21020000)	chr4	20970000	1421	0.073150
(125337,126732)(20930090,21029867)(20930000,21030000)	chr4	20980000	1397	0.076189
(125438,126823)(20940022,21039895)(20940000,21040000)	chr4	20990000	1387	0.074574
(125565,126991)(20950094,21049991)(20950000,21050000)	chr4	21000000	1428	0.078453
(125805,127175)(20960547,21059928)(20960000,21060000)	chr4	21010000	1372	0.086385
(125966,127274)(20970107,21069985)(20970000,21070000)	chr4	21020000	1310	0.086981
(126149,127326)(20980020,21079874)(20980000,21080000)	chr4	21030000	1179	0.088991
(126256,127328)(20990125,21081722)(20990000,21090000)	chr4	21040000	1074	0.092936
(126376,127328)(21000029,21081722)(21000000,21100000)	chr4	21050000	954	0.095460
(126479,127328)(21010260,21081722)(21010000,21110000)	chr4	21060000	851	0.100254
(126549,127333)(21020048,21118904)(21020000,21120000)	chr4	21070000	786	0.100130
(126733,127333)(21030743,21118904)(21030000,21130000)	chr4	21080000	602	0.101987
(126824,127334)(21040363,21134866)(21040000,21140000)	chr4	21090000	512	0.108228
(126992,127334)(21050012,21134866)(21050000,21150000)	chr4	21100000	344	0.114002
(127176,127334)(21061560,21134866)(21060000,21160000)	chr4	21110000	160	0.121710
(127275,127334)(21070062,21134866)(21070000,21170000)	chr4	21120000	61	0.072877
(127327,127334)(21080975,21134866)(21080000,21180000)	chr4	21130000	9	0.081220
(127329,127334)(21110498,21134866)(21090000,21190000)	chr4	21140000	7	0.073627
(127329,127334)(21110498,21134866)(21100000,21200000)	chr4	21150000	7	0.073627
(127329,127338)(21110498,21208248)(21110000,21210000)	chr4	21160000	11	0.068750
(127334,127338)(21134866,21208248)(21120000,21220000)	chr4	21170000	6	0.065623
(127334,127339)(21134866,21225086)(21130000,21230000)	chr4	21180000	7	0.064909
(127335,127339)(21205718,21225086)(21140000,21240000)	chr4	21190000	6	0.060988
(127335,127353)(21205718,21248362)(21150000,21250000)	chr4	21200000	20	0.068879
(127335,127438)(21205718,21259550)(21160000,21260000)	chr4	21210000	105	0.049593
(127335,127619)(21205718,21269939)(21170000,21270000)	chr4	21220000	286	0.043607
(127335,127841)(21205718,21279990)(21180000,21280000)	chr4	21230000	508	0.046510
(127335,127960)(21205718,21289685)(21190000,21290000)	chr4	21240000	627	0.050701
(127335,128076)(21205718,21299701)(21200000,21300000)	chr4	21250000	743	0.082847
(127339,128126)(21225086,21309813)(21210000,21310000)	chr4	21260000	789	0.098855
(127339,128175)(21225086,21319701)(21220000,21320000)	chr4	21270000	838	0.102249
(127340,128289)(21240625,21329942)(21230000,21330000)	chr4	21280000	951	0.110182
(127340,128314)(21240625,21339730)(21240000,21340000)	chr4	21290000	976	0.121331
(127354,128418)(21253396,21349874)(21250000,21350000)	chr4	21300000	1066	0.123035
(127439,128464)(21260063,21359953)(21260000,21360000)	chr4	21310000	1027	0.126750
(127620,128533)(21270030,21369985)(21270000,21370000)	chr4	21320000	915	0.134128
(127842,128645)(21280071,21379886)(21280000,21380000)	chr4	21330000	805	0.144079
(127961,128736)(21290179,21389700)(21290000,21390000)	chr4	21340000	777	0.144631
(128077,128923)(21300117,21399256)(21300000,21400000)	chr4	21350000	848	0.117231
(128127,129005)(21310056,21409886)(21310000,21410000)	chr4	21360000	880	0.100421
(128176,129095)(21320272,21419850)(21320000,21420000)	chr4	21370000	921	0.102262
(128290,129180)(21330060,21429894)(21330000,21430000)	chr4	21380000	892	0.093979
(128315,129251)(21340002,21439803)(21340000,21440000)	chr4	21390000	938	0.083124
(128419,129433)(21350060,21449988)(21350000,21450000)	chr4	21400000	1016	0.077905
(128465,129666)(21360329,21459997)(21360000,21460000)	chr4	21410000	1203	0.077328
(128534,129829)(21370058,21469959)(21370000,21470000)	chr4	21420000	1297	0.082121
(128646,129951)(21380097,21479934)(21380000,21480000)	chr4	21430000	1307	0.083303
(128737,130054)(21390157,21489939)(21390000,21490000)	chr4	21440000	1319	0.084552
(128924,130263)(21401050,21499810)(21400000,21500000)	chr4	21450000	1341	0.087689
(129006,130285)(21410322,21509915)(21410000,21510000)	chr4	21460000	1281	0.089278
(129096,130377)(21420029,21519994)(21420000,21520000)	chr4	21470000	1283	0.083655
(129181,130555)(21430141,21529942)(21430000,21530000)	chr4	21480000	1376	0.081027
(129252,130699)(21440114,21539936)(21440000,21540000)	chr4	21490000	1449	0.076779
(129434,130828)(21450039,21549912)(21450000,21550000)	chr4	21500000	1396	0.075220
(129667,130967)(21460037,21559873)(21460000,21560000)	chr4	21510000	1302	0.076498
(129830,131010)(21470165,21567126)(21470000,21570000)	chr4	21520000	1182	0.081387
(129952,131068)(21480014,21579991)(21480000,21580000)	chr4	21530000	1118	0.085273
(130055,131197)(21490031,21589992)(21490000,21590000)	chr4	21540000	1144	0.082526
(130264,131300)(21500016,21599442)(21500000,21600000)	chr4	21550000	1038	0.078806
(130286,131336)(21515057,21609918)(21510000,21610000)	chr4	21560000	1052	0.081432
(130378,131397)(21520020,21619986)(21520000,21620000)	chr4	21570000	1021	0.080831
(130556,131438)(21530011,21629905)(21530000,21630000)	chr4	21580000	884	0.080527
(130700,131486)(21540047,21639323)(21540000,21640000)	chr4	21590000	788	0.083765
(130829,131497)(21550047,21643502)(21550000,21650000)	chr4	21600000	670	0.085628
(130968,131508)(21560121,21659436)(21560000,21660000)	chr4	21610000	542	0.083114
(131011,131571)(21572881,21669359)(21570000,21670000)	chr4	21620000	562	0.064820
(131069,131615)(21580268,21679917)(21580000,21680000)	chr4	21630000	548	0.059349
(131198,131705)(21590339,21689961)(21590000,21690000)	chr4	21640000	509	0.070102
(131301,131807)(21600082,21699878)(21600000,21700000)	chr4	21650000	508	0.067344
(131337,131848)(21610170,21704109)(21610000,21710000)	chr4	21660000	513	0.061979
(131398,131886)(21620028,21719345)(21620000,21720000)	chr4	21670000	490	0.065248
(131439,131990)(21631027,21729705)(21630000,21730000)	chr4	21680000	553	0.067979
(131487,132063)(21640933,21739823)(21640000,21740000)	chr4	21690000	578	0.070004
(131498,132159)(21652698,21749495)(21650000,21750000)	chr4	21700000	663	0.071463
(131509,132159)(21660051,21749495)(21660000,21760000)	chr4	21710000	652	0.071982
(131572,132209)(21671379,21769978)(21670000,21770000)	chr4	21720000	639	0.075920
(131616,132245)(21680135,21775011)(21680000,21780000)	chr4	21730000	631	0.079998
(131706,132245)(21690241,21775011)(21690000,21790000)	chr4	21740000	541	0.077239
(131808,132306)(21700112,21798332)(21700000,21800000)	chr4	21750000	500	0.087279
(131849,132374)(21713336,21809696)(21710000,21810000)	chr4	21760000	527	0.090271
(131887,132452)(21720014,21819691)(21720000,21820000)	chr4	21770000	567	0.087642
(131991,132470)(21730039,21826702)(21730000,21830000)	chr4	21780000	481	0.091908
(132064,132509)(21740071,21839963)(21740000,21840000)	chr4	21790000	447	0.093195
(132160,132520)(21762524,21845563)(21750000,21850000)	chr4	21800000	362	0.097165
(132160,132536)(21762524,21859091)(21760000,21860000)	chr4	21810000	378	0.094433
(132210,132547)(21770032,21867547)(21770000,21870000)	chr4	21820000	339	0.089966
(132246,132561)(21793110,21879608)(21780000,21880000)	chr4	21830000	317	0.089213
(132246,132594)(21793110,21888132)(21790000,21890000)	chr4	21840000	350	0.085775
(132307,132614)(21800711,21895211)(21800000,21900000)	chr4	21850000	309	0.082790
(132375,132615)(21810524,21909808)(21810000,21910000)	chr4	21860000	242	0.075312
(132453,132615)(21820692,21909808)(21820000,21920000)	chr4	21870000	164	0.078835
(132471,132615)(21830272,21909808)(21830000,21930000)	chr4	21880000	146	0.077064
(132510,132618)(21840185,21939592)(21840000,21940000)	chr4	21890000	110	0.081403
(132521,132624)(21851506,21941945)(21850000,21950000)	chr4	21900000	105	0.079888
(132537,132624)(21860637,21941945)(21860000,21960000)	chr4	21910000	89	0.087757
(132548,132624)(21874304,21941945)(21870000,21970000)	chr4	21920000	78	0.089514
(132562,132649)(21880176,21979951)(21880000,21980000)	chr4	21930000	89	0.072933
(132595,132745)(21890286,21989709)(21890000,21990000)	chr4	21940000	152	0.082952
(132615,132794)(21909808,21999906)(21900000,22000000)	chr4	21950000	181	0.075393
(132616,132902)(21939174,22009996)(21910000,22010000)	chr4	21960000	288	0.089734
(132616,132957)(21939174,22019732)(21920000,22020000)	chr4	21970000	343	0.084445
(132616,133007)(21939174,22029538)(21930000,22030000)	chr4	21980000	393	0.079323
(132619,133167)(21941730,22039944)(21940000,22040000)	chr4	21990000	550	0.082945
(132625,133304)(21978367,22049963)(21950000,22050000)	chr4	22000000	681	0.079654
(132625,133534)(21978367,22059960)(21960000,22060000)	chr4	22010000	911	0.077634
(132625,133657)(21978367,22069921)(21970000,22070000)	chr4	22020000	1034	0.074234
(132650,133720)(21980145,22079766)(21980000,22080000)	chr4	22030000	1072	0.075079
(132746,133736)(21990029,22089837)(21990000,22090000)	chr4	22040000	992	0.074616
(132795,133819)(22000351,22099848)(22000000,22100000)	chr4	22050000	1026	0.081736
(132903,133860)(22010055,22109839)(22010000,22110000)	chr4	22060000	959	0.078502
(132958,133911)(22020123,22119918)(22020000,22120000)	chr4	22070000	955	0.079376
(133008,133932)(22030016,22127231)(22030000,22130000)	chr4	22080000	926	0.081198
(133168,133967)(22040232,22139965)(22040000,22140000)	chr4	22090000	801	0.086195
(133305,134041)(22050016,22149851)(22050000,22150000)	chr4	22100000	738	0.102791
(133535,134084)(22060087,22159880)(22060000,22160000)	chr4	22110000	551	0.116549
(133658,134139)(22070092,22168857)(22070000,22170000)	chr4	22120000	483	0.136319
(133721,134144)(22080275,22179996)(22080000,22180000)	chr4	22130000	425	0.146681
(133737,134182)(22090356,22189950)(22090000,22190000)	chr4	22140000	447	0.157805
(133820,134231)(22100309,22199974)(22100000,22200000)	chr4	22150000	413	0.178983
(133861,134267)(22110024,22208377)(22110000,22210000)	chr4	22160000	408	0.186884
(133912,134315)(22120453,22219826)(22120000,22220000)	chr4	22170000	405	0.191940
